,importance
region_new york city,5.1386599864144955e-08
state_nj,0.00014839390291854215
manufacturer_type_chevrolet_SUV,9.045681199548739e-05
paint_color_silver,0.0001539264484500258
type_size_coupe_4,2.723251132152882e-06
title_status_rebuilt,0.00017252964281500027
state_il,6.580335219474875e-05
paint_color_blue,0.00038565940192114567
is_automatic,1.159589803023664e-05
is_gas,7.517501890275113e-05
type_size_hatchback_3,8.71316277883949e-06
type_size_SUV_4,0.00012923412267551448
manufacturer_ram,0.0001716900031574209
manufacturer_type_hyundai_sedan,2.5896347182197132e-06
manufacturer_hyundai,1.4372918073490837e-06
yearperdrive,0.0023331491787628167
type_coupe,7.530435280678205e-05
region_rochester,1.218144207282279e-05
condition_good,0.00011561482172650628
state_ca,2.46707240363353e-05
odometer-inverse,0.002139843422669152
manufacturer_jeep,0.00015358465991610615
type_hatchback,1.6186603128964805e-05
type_size_SUV_3,1.005971971679287e-05
type_size_sedan_2,0.0001567113703888623
title_status_score,0.00036898688381218486
paint_color_red,8.926640133744002e-06
condition_score,0.004715381316484191
manufacturer_type_ford_pickup,1.992745784029637e-05
manufacturer_subaru,4.686012436394549e-05
type_sedan,0.00024281859796815297
paint_color_brown,1.882401151398483e-05
is_rebuilt,9.581688835869073e-05
manufacturer_type_bmw_sedan,1.996691648065152e-05
yearpertransmission,0.0013065182605703773
manufacturer_type_ford_SUV,7.25616807573104e-05
state_wi,2.420539678027467e-06
region_las vegas,2.6501129255507294e-06
paint_color_green,0.0028579694521235766
manufacturer_type_bmw_SUV,1.2232813477286442e-05
drive_rwd,8.618027969475861e-06
yearpermanufacturer,0.002816761219827324
odometer,0.00260670271440655
state_fl,2.889865001520775e-06
type_size_mini-van_4,1.1407293056819867e-06
log-odmeter,0.00132019858330501
manufacturer_kia,4.6896518016481537e-05
is_sedan,0.00014841295448153602
state_ga,3.224250183730959e-06
odometerpertransmission,0.00129167398359753
type_size_truck_3,5.564145055814151e-07
manufacturer_type_buick_SUV,3.746227247525269e-06
type_pickup,5.977453916439224e-05
manufacturer_bmw,1.1562500316308899e-05
type_size_coupe_3,1.52930696843967e-05
odometerperdrive,0.0040632488556943125
drive_fwd,0.0007264583973252137
type_SUV,0.00032937284730927274
transmission_manual,6.350073479177709e-05
manufacturer_type_honda_SUV,9.281554301132644e-06
region_norfolk / hampton roads,2.506708014493597e-07
yearpertype,0.0030283197038724063
state_ny,9.986573947973199e-05
condition_fair,0.0021615905476921604
type_size_pickup_4,4.2847315939287256e-05
type_mini-van,3.140622740005483e-05
manufacturer_type_honda_sedan,0.00011069756491366434
state_or,1.887720024740247e-06
manufacturer_type_audi_sedan,8.075330181434026e-06
