,importance
region_norfolk / hampton roads,2.1020527050552573e-05
condition_excellent,0.0011760601831483086
manufacturer_ram,0.00011535944375395957
manufacturer_type_toyota_sedan,2.637766399971042e-05
transmission_other,1.1225967952555038e-05
manufacturer_type_chevrolet_pickup,2.3747336022950094e-05
manufacturer_type_honda_sedan,0.0005297779010291492
state_oh,6.822333904210609e-05
is_silver,0.0005928924748843656
state_ga,3.5473965063204105e-05
paint_color_white,0.00018133898795014147
title_status_score,0.0008326814475978495
drive_4wd,0.0012821289258866386
manufacturer_type_kia_sedan,7.610386987266793e-06
manufacturer_toyota,0.00035350197933325944
type_size_truck_3,9.097890227849348e-07
region_north jersey,2.830599097336517e-05
state_mn,1.9703535940607253e-05
state_ia,4.052627032535838e-05
type_size_coupe_4,3.7592387940321714e-05
state_wi,8.582861022432553e-05
paint_color_grey,8.18031819349585e-05
title_status_rebuilt,9.840590790588521e-05
odometer-inverse,0.0034268733401106033
manufacturer_nissan,1.390196199224647e-05
transmission_manual,0.0003158762062227538
yearpermanufacturer,0.00448102627360214
region_los angeles,1.8788285991888642e-05
odometer,0.0035609960300675425
state_ok,3.2888709569078856e-06
state_tn,1.0820378015807819e-05
region_las vegas,5.293969991271297e-07
condition_like new,3.957459007608577e-05
odometerperfuel,0.004400761317278068
transmission_automatic,0.00025692823103895535
odometerpertype,0.006195348902402031
log-odmeter,0.002000011437729654
manufacturer_type_chevrolet_SUV,2.07823739586388e-05
is_excellent,0.0006203154478967576
manufacturer_type_subaru_SUV,4.201921051105728e-06
fuel_diesel,0.0006653284442421636
state_nm,0.0007186260257725507
type_SUV,0.0006338292768504061
type_size_hatchback_2,0.00021226901385773544
paint_color_silver,0.00038589739853023275
state_il,9.394287525310574e-05
paint_color_red,4.370461824976246e-05
region_rochester,9.378674796778341e-06
is_gas,8.430277315341073e-05
state_az,6.612759001001223e-05
state_or,4.314562985996417e-06
manufacturer_type_ford_SUV,0.00018121986239094667
state_nv,6.224040021152177e-07
manufacturer_bmw,5.7246953993228544e-05
paint_color_brown,0.0002181808042251987
state_ny,7.203431369617874e-05
manufacturer_mazda,3.972721393097345e-05
paint_color_blue,0.0002584126137463727
manufacturer_type_chevrolet_sedan,3.734404058519658e-05
paint_color_green,0.0033241647921045114
condition_good,0.0003447899108124375
manufacturer_type_audi_sedan,0.00015354056127137028
manufacturer_type_bmw_sedan,1.1871048705813791e-05
manufacturer_type_honda_SUV,1.8646189062110352e-05
type_coupe,0.00018453374495663866
type_size_SUV_3,3.1200290898425465e-05
manufacturer_kia,4.156736168425823e-05
truck_diesel,5.0584172683443285e-05
odometerpercar-age,0.004622121311399496
title_status_salvage,0.0002145873039722801
drive_fwd,0.0007106595455894649
type_size_van_4,2.239079975652203e-06
car-age-inverse,0.0010135440546932273
state_nj,0.00015046663027362683
region_pittsburgh,5.314126084954296e-06
state_ca,0.00016054175122093284
type_size_sedan_4,0.0002830538781566361
manufacturer_chevrolet,0.0005320060621230027
drive_rwd,7.110715408487067e-05
is_automatic,0.0001418284506868872
type_size_mini-van_4,0.00012130658254250193
