,importance
manufacturer_type_chevrolet_coupe,1.7319991301167903e-06
state_wa,3.1168881804433113e-06
region_north jersey,2.3909218116457964e-05
yearpertransmission,0.0007735362118409944
drive_4wd,0.0007589800967336552
yearpertype,0.0016808611796576244
manufacturer_type_buick_sedan,1.4083390632801951e-05
paint_color_white,0.00022173922240287247
type_size_pickup_3,2.9678334438898446e-06
odometerpermanufacturer,0.0010081392563149737
state_ia,2.606653205194931e-05
type_size_truck_4,5.5118226947925564e-05
odometerpertransmission,0.0008800476780261171
state_pa,0.00012053125304027634
odometer-inverse,0.0015743459013184222
region_los angeles,1.7494693553832263e-05
manufacturer_mazda,1.2061623941850286e-06
manufacturer_kia,1.4117132332902571e-05
type_sedan,0.00013803574541404462
paint_color_grey,0.00017856831831858377
drive_fwd,0.0005004200015195082
type_size_coupe_4,4.1057041613168366e-06
paint_color_green,0.002588303462800756
is_gas,2.7478663289226546e-05
is_automatic,1.8921909520575042e-05
manufacturer_hyundai,2.2463362984836976e-05
is_rebuilt,9.682267962451974e-05
state_tx,5.9258416023055815e-06
state_va,2.2257152749727283e-06
manufacturer_type_chevrolet_sedan,6.024657033099068e-05
manufacturer_type_buick_SUV,2.2927321400967315e-05
manufacturer_type_ford_van,2.5381416030700876e-05
manufacturer_type_subaru_SUV,9.578229598350418e-06
manufacturer_type_bmw_SUV,1.9915295004779843e-05
is_excellent,0.0007446686046377327
manufacturer_type_kia_sedan,2.161666433408982e-06
state_az,2.5774364881825385e-06
manufacturer_type_ford_SUV,5.874693745777648e-05
manufacturer_type_toyota_sedan,2.0424211941316717e-05
condition_excellent,0.00038117521358627116
type_size_hatchback_2,2.4206302607021613e-05
is_silver,0.00010037901325060661
yearperfuel,0.0011313503616603854
transmission_other,2.4092711290890634e-05
type_size_hatchback_3,1.493368526317429e-05
region_new york city,1.7649601278257876e-06
region_pittsburgh,1.1873307294463231e-05
manufacturer_subaru,5.3994504168208834e-05
type_van,9.562927616368899e-05
type_truck,5.0064478613331964e-05
paint_color_blue,0.00033253870975735733
manufacturer_type_honda_sedan,4.155331555316666e-05
manufacturer_volkswagen,1.8990870450430464e-05
manufacturer_type_chevrolet_SUV,6.838115893259555e-05
condition_score,0.0026492219824720154
type_convertible,0.0001144742553258471
paint_color_black,0.00013489629457491548
state_oh,4.384307751514882e-06
type_size_coupe_2,3.1174357992824753e-06
region_albany,3.5232123768436097e-05
log-odmeter,0.0013724532705679444
type_size_coupe_3,2.1514492757557235e-05
car-age-inverse,0.00076637263303416
paint_color_brown,3.22823024212493e-05
type_hatchback,1.5159076092841062e-05
type_coupe,4.69207939829408e-05
type_size_truck_3,1.8040034377442282e-06
state_nv,9.187245202824101e-06
type_size_pickup_4,6.095260546956638e-06
fuel_gas,1.8182718724446545e-05
manufacturer_nissan,2.3857328681486933e-06
manufacturer_type_honda_SUV,1.0465522697788998e-05
condition_like new,3.263789494667435e-06
