,importance
paint_color_green,0.001838590540831464
is_gas,4.504508988301126e-05
is_automatic,2.39723426225507e-05
manufacturer_hyundai,4.159441215234594e-06
is_rebuilt,7.325806479671626e-05
state_tx,1.1041487647189818e-05
state_va,5.39897810769574e-06
manufacturer_type_chevrolet_sedan,1.8229766031607753e-05
manufacturer_type_buick_SUV,6.155067019619764e-06
manufacturer_type_ford_van,1.1477942316151513e-05
manufacturer_type_subaru_SUV,8.692927986331256e-07
manufacturer_type_bmw_SUV,8.48333659514422e-06
is_excellent,0.0006110450780256946
manufacturer_type_kia_sedan,5.710651722168336e-06
state_az,5.6578064051571175e-06
manufacturer_type_ford_SUV,8.823800051582786e-05
manufacturer_type_toyota_sedan,7.816120332515553e-06
condition_excellent,0.00031630604900573234
type_size_hatchback_2,1.7308844844299287e-05
is_silver,9.433785605688152e-05
yearperfuel,0.001058843534278948
transmission_other,4.227848088594888e-06
type_size_hatchback_3,2.2990279585632933e-05
region_new york city,1.1620838620274299e-06
region_pittsburgh,2.8088374367518654e-06
manufacturer_subaru,2.9362466566817957e-05
type_van,8.494925048910251e-05
type_truck,4.2451281153113585e-05
paint_color_blue,0.0002614008576445337
manufacturer_type_honda_sedan,7.541015323542233e-05
manufacturer_volkswagen,5.780473199168412e-05
manufacturer_type_chevrolet_SUV,6.694284877095669e-05
condition_score,0.0025159234414209378
type_convertible,2.5809369478491107e-05
paint_color_black,0.00016940406640539134
state_oh,8.687637041667739e-06
type_size_coupe_2,9.031235796541637e-06
region_albany,2.0898939735669586e-05
log-odmeter,0.0009327582858093041
type_size_coupe_3,3.3414176252577477e-06
car-age-inverse,0.0006095718164558482
paint_color_brown,8.822898019733572e-06
type_hatchback,1.608843467337806e-06
type_coupe,1.6989525658983595e-05
type_size_truck_3,1.5342160244458114e-06
state_nv,3.2763148496428585e-06
type_size_pickup_4,5.645996907777118e-06
fuel_gas,2.6489074521851563e-05
manufacturer_nissan,1.5702437941023106e-06
manufacturer_type_honda_SUV,5.638700420362852e-06
condition_like new,1.4235844127519215e-05
